mlogloss,merror
2.2581137000287472,0.5782773564463706
2.2288252083606865,0.5222101841820151
2.201574763264971,0.488353196099675
2.1754878794578665,0.47589382448537376
2.149529335816529,0.45151679306608883
2.1253180192906576,0.435807150595883
2.101909684301843,0.4303900325027086
2.0789154615588203,0.41901408450704225
2.0572873996822962,0.4111592632719393
2.0359967737776485,0.40167930660888407
2.015269108738181,0.39761646803900325
1.9950897446303817,0.3957204767063922
1.9757505406666938,0.3851570964247021
1.9564730624788373,0.38244853737811485
1.9381495793940315,0.37621885157096424
1.9208244790170717,0.373510292524377
1.9037574162850013,0.36646803900325026
1.8868164244801096,0.36132177681473454
1.870571949758354,0.35590465872156013
1.8543191892160495,0.3518418201516793
1.8383227555103447,0.35102925243770317
1.8228916661775512,0.35102925243770317
1.8083459536826494,0.35102925243770317
1.7936390940410731,0.3488624052004334
1.779385683579796,0.3494041170097508
1.7651649887712908,0.34507042253521125
1.751031806448299,0.34100758396533043
1.737370287706896,0.33829902491874325
1.7243088346422688,0.3345070422535211
1.711394426446178,0.33125677139761645
1.6986742340601408,0.3282773564463705
1.6862169176759854,0.3263813651137595
1.673733801908896,0.32556879739978334
1.6616527988683363,0.32258938244853735
1.6501471940448198,0.31933911159263273
1.6386831960078825,0.3179848320693391
1.627558514395101,0.3198808234019502
1.6168288137452962,0.3152762730227519
1.606049788669801,0.3125677139761647
1.5950518302772827,0.3120260021668472
1.5841808635519488,0.3076923076923077
1.57390825857256,0.3087757313109426
1.5636825001478711,0.30742145178764896
1.55362368976437,0.30633802816901406
1.544009659830824,0.30308775731310944
1.534962676618882,0.30308775731310944
1.5252001849149444,0.2973997833152763
1.5162436585320425,0.297670639219935
1.507392569343163,0.29577464788732394
1.4983128500478755,0.29577464788732394
1.4900348734510165,0.29225352112676056
1.4812246169390426,0.29117009750812567
1.4727971031616078,0.2917118093174431
1.4644255317658799,0.28954496208017333
1.4560158519338684,0.28791982665222104
1.4484266896337625,0.28819068255687974
1.440495242204271,0.2852112676056338
1.4326892484015787,0.283044420368364
1.4251952375792862,0.2838569880823402
1.417534252570161,0.28277356446370533
1.4106721922044894,0.28277356446370533
1.4036595286682394,0.281148429035753
1.3969176915814274,0.2789815817984832
1.3900138254833376,0.27708559046587217
1.382846718143474,0.2778981581798483
1.3759605193415805,0.27925243770314195
1.3693074212285448,0.2778981581798483
1.3628738420578537,0.2776273022751896
1.356368692811752,0.2746478873239437
1.3498953103631703,0.27410617551462624
1.3434308777489616,0.2738353196099675
1.337147077866391,0.27410617551462624
1.3307346380593201,0.2711267605633803
1.324481232602347,0.2692307692307692
1.3187194111053695,0.2703141928494041
1.3123211277323903,0.26950162513542797
1.306064752536954,0.26787648970747563
1.2999477555868362,0.2651679306608884
1.293864126086138,0.2662513542795233
1.2881221313308016,0.2651679306608884
1.282370890271754,0.26218851570964247
1.2766991005978372,0.2627302275189599
1.2711673071073168,0.2605633802816901
1.2653676436473398,0.25920910075839654
1.2603907398839167,0.2575839653304442
1.2549960117500563,0.2562296858071506
1.249617564805732,0.2551462621885157
1.2444485759489714,0.2532502708559047
1.2391744456047098,0.2521668472372698
1.2341244448690736,0.25054171180931745
1.229113667432465,0.2510834236186349
1.224380729742195,0.24972914409534128
1.219260640660319,0.24837486457204766
1.2146646824432286,0.24972914409534128
1.2099395809636602,0.24756229685807152
1.2050312381411297,0.24674972914409535
1.2001893296151676,0.24539544962080173
1.195469869302741,0.24404117009750811
1.1910537428798744,0.24404117009750811
1.1863485265115552,0.24404117009750811
1.1819610656647743,0.24160346695557963
1.1772171365034607,0.24214517876489708
1.1729685633502829,0.2424160346695558
1.1686365102515641,0.24214517876489708
1.1643543177337778,0.24079089924160346
1.1603436849987132,0.23970747562296857
1.1562379191620507,0.2386240520043337
1.151193159697971,0.2386240520043337
1.1473505337776078,0.2372697724810401
1.1433439782476567,0.23645720476706392
1.139515633603007,0.23510292524377033
1.1353921335299508,0.2348320693391116
1.1314146470435908,0.23537378114842902
1.1273137089066845,0.23456121343445288
1.1237703439510172,0.23456121343445288
1.1198165224963963,0.2337486457204767
1.1158829969742445,0.23266522210184182
1.112162456358354,0.2323943661971831
1.1086146515286563,0.2313109425785482
1.1049444530813077,0.23049837486457206
1.1009857915442756,0.23076923076923078
1.0972197725158084,0.23049837486457206
1.0934994648516436,0.23076923076923078
1.0898497562213747,0.22941495124593717
1.086515488635793,0.228602383531961
1.08292399702406,0.22914409534127844
1.0790715045633676,0.2275189599133261
1.0754055161602223,0.22778981581798483
1.071248466229694,0.22724810400866738
1.0679117503635513,0.2258938244853738
