mlogloss,merror
2.253362180416917,0.5631094257854822
2.221732286435682,0.5032502708559047
2.190991241585782,0.47183098591549294
2.16155282657428,0.44257854821235104
2.134201407852307,0.4184723726977248
2.109186839986338,0.414409534127844
2.08300088854549,0.40303358613217766
2.0582193246642015,0.39544962080173346
2.035400573668733,0.3851570964247021
2.0138315754747858,0.3794691224268689
1.9922786494827993,0.37242686890574217
1.9714982549327942,0.36511375947995667
1.9508730284506426,0.36213434452871074
1.930834111258113,0.3572589382448537
1.9101090442514368,0.3542795232936078
1.8916758791597021,0.34534127843987
1.872421070465158,0.3391115926327194
1.853668786173652,0.3388407367280607
1.8352687908730037,0.33206933911159264
1.8181869917804474,0.3301733477789816
1.801031563870956,0.32231852654387866
1.7846128616728218,0.3217768147345612
1.7692431579883798,0.32015167930660887
1.7541013166938029,0.3198808234019502
1.7397296923017966,0.31365113759479957
1.725203765594559,0.31175514626218853
1.7102650969994546,0.30606717226435537
1.6959035728986447,0.3057963163596966
1.6821949744631384,0.3047128927410618
1.668335067796423,0.3047128927410618
1.6546409905828607,0.30092091007583965
1.6411937573200186,0.2949620801733478
1.6288684922818373,0.2952329360780065
1.6156939537882935,0.2949620801733478
1.603442115085613,0.2903575297941495
1.591767542798754,0.2900866738894908
1.5801170482537341,0.2900866738894908
1.5687474705932716,0.2876489707475623
1.5571048856911653,0.2876489707475623
1.5452313722955833,0.28575297941495126
1.533672052676732,0.28060671722643554
1.5226052823523917,0.27925243770314195
1.5116610839914526,0.2754604550379198
1.501253772983055,0.27437703141928493
1.4910945911545666,0.271397616468039
1.4802872978820831,0.26868905742145177
1.4704295941431758,0.2659804983748646
1.4601941943523815,0.26354279523293606
1.450671924203473,0.26435536294691225
1.4407851264316625,0.2613759479956663
1.4308113176557251,0.2565005417118093
1.4207821584358118,0.2589382448537378
1.41113136408453,0.2583965330444204
1.4020176205142347,0.2575839653304442
1.392645851802787,0.25677139761646806
1.3837494957033758,0.2543336944745395
1.3749445959409035,0.25487540628385696
1.3661620795387746,0.25297941495124593
1.3575972236797844,0.2537919826652221
1.3488689831832377,0.2521668472372698
1.3404131514037418,0.25270855904658723
1.3323172029200638,0.25189599133261104
1.3243613579468891,0.24972914409534128
1.3165623214850575,0.24674972914409535
1.3090207975999506,0.24647887323943662
1.3013802173255842,0.2472914409534128
1.2936303785165624,0.24756229685807152
1.2861489784678815,0.24431202600216684
1.2780728589900783,0.24106175514626219
1.2705133744189565,0.2424160346695558
1.2631469470724253,0.23943661971830985
1.2558829415658184,0.2386240520043337
1.248585661733977,0.2375406283856988
1.2413997607687055,0.2361863488624052
1.2343864995392921,0.2361863488624052
1.2274660216089448,0.23293607800650054
1.2207122190874615,0.23158179848320692
1.2138519472041989,0.23022751895991334
1.2075496512552963,0.23022751895991334
1.201175304914735,0.22535211267605634
1.1947154843229255,0.2261646803900325
1.188796531816668,0.22643553629469124
1.1825496758034661,0.22399783315276273
1.1762610072288198,0.22453954496208017
1.1700544363838234,0.2221018418201517
1.1640460724505481,0.22237269772481041
1.1576878422970116,0.22074756229685807
1.1516475423500507,0.21830985915492956
1.1456319660004854,0.21668472372697725
1.1401026072636458,0.2150595882990249
1.1341072780888362,0.21560130010834236
1.128355391646452,0.21370530877573132
1.1226948755969852,0.21316359696641388
1.1174404305624872,0.2123510292524377
1.1119793226795103,0.21018418201516792
1.1065782816638667,0.20747562296858071
1.1011360318542238,0.207204767063922
1.095623386694867,0.207204767063922
1.0902023570468793,0.207204767063922
1.085232449039607,0.2061213434452871
1.079811562720448,0.207204767063922
1.0747593689027806,0.20557963163596965
1.069423921349764,0.20503791982665223
1.064358391335894,0.20449620801733479
1.059653664425516,0.2034127843986999
1.0544027931633064,0.20368364030335862
1.0496597478644496,0.20205850487540628
1.0448587807551237,0.20043336944745396
1.0400917435010424,0.20124593716143013
1.0353146540495453,0.20043336944745396
1.0306558706479818,0.1996208017334778
1.0259241880859093,0.19934994582881907
1.0214479682747102,0.19989165763813652
1.0168550246731174,0.1996208017334778
1.0124292306254898,0.19880823401950162
1.0076078765098315,0.19772481040086673
1.0031453588894716,0.1996208017334778
0.998922757279705,0.19799566630552545
0.9949154020554486,0.197453954496208
0.990333844381884,0.19501625135427952
0.9862217373827136,0.19555796316359697
0.9817908090838955,0.19447453954496208
0.9775807212166415,0.1936619718309859
0.9736460398959312,0.1936619718309859
0.9696807519836455,0.19284940411700974
0.9655684585484271,0.19041170097508126
0.9612354337846213,0.19041170097508126
0.9571940457632004,0.19068255687973998
0.953303755379059,0.1898699891657638
0.9494137484257393,0.1898699891657638
0.9452284447271639,0.18905742145178764
0.9414328386944558,0.18905742145178764
0.937742228483537,0.18905742145178764
0.9339462360094745,0.18743228602383533
0.9298171951644373,0.18661971830985916
0.9258265574205412,0.18634886240520043
0.9219847755851719,0.1860780065005417
0.9184042608904232,0.18580715059588299
0.9146066554988516,0.1847237269772481
0.9111844547948561,0.18499458288190682
0.9076839144041969,0.18499458288190682
0.904109009593031,0.18309859154929578
0.9006990482495898,0.18391115926327195
0.8973281504778052,0.1833694474539545
0.8939934159979176,0.18364030335861323
0.8908956485940699,0.18282773564463706
0.8874108164005167,0.1820151679306609
0.8840152039409556,0.18255687973997833
0.8806117499451015,0.180931744312026
0.8771295358415769,0.17930660888407368
0.8737422652554699,0.1795774647887324
0.8702776809369304,0.17876489707475623
0.8669801988252483,0.17903575297941496
0.8636345185343487,0.17876489707475623
0.8603349700166499,0.17741061755146262
0.8573831521612335,0.17741061755146262
0.8542714582641133,0.17768147345612134
0.8507713486651364,0.17768147345612134
0.8477497984385793,0.17768147345612134
0.8445685390576736,0.17686890574214517
0.8415064804845228,0.17632719393282772
0.8385592318025952,0.1771397616468039
0.8356335972287446,0.17659804983748645
0.8328685540855254,0.17686890574214517
0.8300645773138605,0.17768147345612134
0.8268844228609186,0.17686890574214517
0.8240663865712327,0.17686890574214517
0.820978062324234,0.17686890574214517
0.8179084824424394,0.17768147345612134
0.8151774235727631,0.17686890574214517
0.8124829389594842,0.17741061755146262
0.8099367630396559,0.17632719393282772
0.8073866848610867,0.1757854821235103
0.8045194112460653,0.17659804983748645
0.8018050619157865,0.1771397616468039
0.7989803664113838,0.176056338028169
0.7964955452095035,0.17659804983748645
0.7940090395114662,0.17524377031419286
0.7911807983399309,0.17551462621885158
0.7882230286804287,0.17551462621885158
0.7858818773491023,0.17524377031419286
0.7833731065515352,0.17524377031419286
0.780874016900564,0.1757854821235103
0.7782656191560648,0.17659804983748645
0.7760009370675616,0.17551462621885158
0.7735066619113427,0.176056338028169
0.7709522197196585,0.1747020585048754
0.7685416879562231,0.1744312026002167
0.7659349936108031,0.17253521126760563
0.7637509062547209,0.17199349945828818
0.7613368067014579,0.17280606717226435
0.7590541423481051,0.17307692307692307
0.7564885433458542,0.17388949079089924
0.754099017665,0.17280606717226435
