epoch,train_loss,train_acc,val_loss,val_acc,lr
39,0.2989495283926066,0.9978282561483829,0.7053032106400052,0.8748645720476707,0.00015
40,0.29901770285025736,0.9984152139461173,0.710554755780188,0.8751354279523293,7.5e-05
41,0.297559356059016,0.998649997065211,0.7049956257462114,0.8773022751895991,7.5e-05
42,0.29676407574032954,0.998649997065211,0.707972645307543,0.8762188515709642,7.5e-05
43,0.2971588837615536,0.9990021717438516,0.7061910797172869,0.875406283856988,7.5e-05
44,0.29526352582910137,0.9988847801843047,0.7013688329627429,0.8767605633802817,7.5e-05
45,0.2953979356482589,0.9990608675236251,0.7019652805956058,0.8748645720476707,7.5e-05
46,0.29508677025618546,0.9987086928449844,0.6993912944685212,0.8775731310942578,7.5e-05
47,0.29516981065346753,0.9990608675236251,0.6935597806038861,0.8778439869989165,7.5e-05
48,0.2948362972962784,0.9989434759640782,0.6983147516669069,0.8773022751895991,7.5e-05
49,0.2945836676659561,0.9994130422022657,0.6955225033723907,0.8764897074756229,7.5e-05
50,0.2944783598802078,0.9994717379820391,0.6952704408832645,0.8778439869989165,7.5e-05
51,0.29477903006529804,0.9995304337618125,0.7007620002053282,0.878385698808234,7.5e-05
52,0.2945165718819968,0.9992956506427187,0.7034415372143845,0.8740520043336945,7.5e-05
53,0.2940568086644353,0.9992369548629454,0.6997556689630221,0.8762188515709642,7.5e-05
54,0.29488370359353266,0.9988847801843047,0.6969812545977848,0.8737811484290358,7.5e-05
55,0.2940149351000233,0.9992956506427187,0.6991488924522441,0.8743228602383532,7.5e-05
56,0.2940446911367122,0.9990608675236251,0.6988781591794602,0.8710725893824486,7.5e-05
57,0.29340508731169873,0.9991195633033985,0.6990681410094124,0.8732394366197183,3.75e-05
58,0.2930756566347759,0.9991195633033985,0.6972212167628279,0.875406283856988,3.75e-05
59,0.2930411466492407,0.9992369548629454,0.6981841689328848,0.8756771397616468,3.75e-05
60,0.29323428817469027,0.9990021717438516,0.696640406889621,0.8748645720476707,3.75e-05
61,0.29306616867351976,0.9991782590831719,0.6962680796631496,0.8748645720476707,3.75e-05
62,0.2926052083496533,0.9996478253213594,0.6974772197453715,0.8748645720476707,3.75e-05
63,0.2928515644940285,0.9993543464224922,0.6925485034676053,0.8767605633802817,1.875e-05
64,0.29215860461631754,0.9996478253213594,0.6964152768205847,0.8767605633802817,1.875e-05
65,0.29208755769898664,0.999589129541586,0.6909638363000243,0.8794691224268689,1.875e-05
66,0.2922330393004447,0.9994717379820391,0.6900877803402629,0.8767605633802817,1.875e-05
67,0.2925520912822986,0.9991782590831719,0.6929520093800575,0.8756771397616468,1.875e-05
68,0.2922091586104775,0.9993543464224922,0.6928236939150231,0.8759479956663055,1.875e-05
69,0.2922852928071555,0.9992956506427187,0.6925962241215153,0.8759479956663055,1.875e-05
70,0.29164699025575896,0.9995304337618125,0.6952156975687777,0.8737811484290358,1.875e-05
71,0.29175083582450395,0.9997652168809062,0.6948251181149921,0.8743228602383532,9.375e-06
72,0.2925298392349351,0.9989434759640782,0.6922047231850877,0.8756771397616468,9.375e-06
73,0.29198633701216203,0.9994717379820391,0.6881007880521363,0.8767605633802817,9.375e-06
74,0.29147905794577944,0.9998239126606797,0.6929813639249729,0.874593716143012,9.375e-06
75,0.2916191954259939,0.999589129541586,0.693211711370028,0.8748645720476707,9.375e-06
76,0.29182498530756035,0.9993543464224922,0.694725246109141,0.874593716143012,9.375e-06
77,0.29173335840411396,0.9997065211011328,0.694823032372176,0.8737811484290358,4.6875e-06
78,0.29198436756442464,0.9994130422022657,0.6892142319730922,0.878385698808234,4.6875e-06
79,0.2919225994673121,0.9992369548629454,0.6897012553261522,0.8756771397616468,4.6875e-06
80,0.2915680022326309,0.9994717379820391,0.6899387893607014,0.8751354279523293,4.6875e-06
