epoch,train_loss,train_acc,val_loss,val_acc,lr
43,0.37280864766864785,0.9760521218524388,0.9313586719116178,0.8236728060671723,0.0003
44,0.3773438306074366,0.974056465340142,0.9414637389704827,0.8220476706392199,0.0003
45,0.36685117305308196,0.9783999530433762,0.9333737998845647,0.8212351029252438,0.0003
46,0.36043342889009483,0.980806480014087,0.936024842386256,0.8193391115926327,0.00015
47,0.3529319567090365,0.9840934436813993,0.9226677035458813,0.8258396533044421,0.00015
48,0.3406558845806844,0.9885543229441803,0.9179413062263025,0.8228602383531961,0.00015
49,0.33589242435735933,0.9904912836767037,0.9139902568457573,0.8244853737811484,0.00015
50,0.3332714914047586,0.9910195456946645,0.9072998806043152,0.8234019501625135,0.00015
51,0.3309030463338395,0.9917238950519458,0.9037666978195454,0.8258396533044421,0.00015
52,0.32945831317244445,0.9917238950519458,0.9049818980732564,0.8282773564463706,7.5e-05
53,0.325222298363855,0.9941304220226566,0.9007904907993222,0.8304442036836404,7.5e-05
54,0.32383012916620973,0.9940130304631097,0.901455473796518,0.8255687973997833,7.5e-05
55,0.3217609563350761,0.9950108587192581,0.8982243450078004,0.8252979414951246,7.5e-05
56,0.32065943674161806,0.9954217291776721,0.8918574184405326,0.8252979414951246,7.5e-05
57,0.3208667090547584,0.9950108587192581,0.8944238286751968,0.8261105092091008,7.5e-05
58,0.319667751911402,0.9953043376181253,0.8910432545102948,0.8315276273022751,7.5e-05
59,0.31897444666820896,0.9947760756001643,0.8937843214651875,0.8293607800650055,7.5e-05
60,0.3191072769345424,0.9957152080765393,0.8892900985731206,0.8250270855904659,7.5e-05
61,0.31971463835868447,0.9943652051417503,0.8939076559386041,0.8244853737811484,7.5e-05
62,0.31724438983495507,0.995949991195633,0.8869415648838551,0.8312567713976164,7.5e-05
63,0.31799770454086385,0.9953043376181253,0.8885843955295186,0.8282773564463706,7.5e-05
64,0.3162575979926059,0.996478253213594,0.8940086793537905,0.83261105092091,7.5e-05
65,0.3159527885330992,0.9960673827551799,0.8900036244841851,0.8280065005417118,7.5e-05
66,0.3156238035615666,0.9961847743147267,0.8931556251687063,0.8274647887323944,7.5e-05
67,0.31501948916381,0.9960673827551799,0.8953487147231014,0.8282773564463706,7.5e-05
68,0.31518948463694746,0.9963021658742737,0.8912682253645404,0.8304442036836404,7.5e-05
69,0.31571748494654117,0.995949991195633,0.8918196718457719,0.8293607800650055,7.5e-05
70,0.31557178616089926,0.9953630333978987,0.8843557877891888,0.8301733477789816,3.75e-05
71,0.3135708533448289,0.996478253213594,0.8869885513609435,0.8296316359696642,3.75e-05
72,0.31267398479833297,0.997299994130422,0.8851441839792618,0.830715059588299,3.75e-05
73,0.3116318174176648,0.9970065152315548,0.8872504483581494,0.830715059588299,3.75e-05
74,0.3122608351191074,0.9970652110113283,0.883047397190933,0.83261105092091,3.75e-05
75,0.31238343551131337,0.996889123672008,0.8824707753350908,0.8320693391115926,3.75e-05
76,0.3115335264371484,0.9968304278922345,0.8839198297953167,0.8309859154929577,1.875e-05
77,0.31149571402123144,0.9967717321124611,0.8856674139574574,0.8293607800650055,1.875e-05
78,0.3101733768445306,0.9978282561483829,0.8814459432114242,0.8280065005417118,1.875e-05
79,0.30930107678194074,0.9979456477079298,0.8822854691440338,0.8277356446370531,1.875e-05
80,0.3102381170642637,0.9975934730292892,0.8813301079451457,0.8293607800650055,1.875e-05
